TICKER,CNAME,ACTDATS,ESTIMATOR,ANALYS,FPI,MEASURE,VALUE,ANNDATS,REVDATS,FPEDATS,ANNDATS_ACT,ACTUAL
AAPL,APPLE COMPUTER,19950922,192,1830,6,EPS,0.0054,19950922,19960408,19950930,19951018,0.0043
AAPL,APPLE COMPUTER,19951005,28,1997,6,EPS,0.0054,19951005,19960418,19950930,19951018,0.0043
AAPL,APPLE COMPUTER,19951006,54,689,6,EPS,0.0054,19951006,19960418,19950930,19951018,0.0043
AAPL,APPLE COMPUTER,19951017,39,678,6,EPS,0.0075,19951017,19960418,19950930,19951018,0.0043
AAPL,APPLE COMPUTER,19951019,873,71723,6,EPS,0.0107,19951019,19951115,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951019,100,1047,6,EPS,0.0062,19951019,19951204,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951019,28,1997,6,EPS,0.0081,19951019,19951204,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951019,118,33091,6,EPS,0.0086,19951019,19951211,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951019,189,5668,6,EPS,0.0073,19951019,19951220,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951019,863,30168,6,EPS,0.0053,19951019,19960719,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951020,232,740,6,EPS,0.0071,19951020,19951205,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951020,37,9236,6,EPS,0.0085,19951020,19951205,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951020,125,8487,6,EPS,0.0067,19951020,19951211,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951023,7,6867,6,EPS,0.0054,19951023,19951103,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951023,211,4299,6,EPS,0.0084,19951023,19951129,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951026,142,54,6,EPS,0.0047,19951026,19960110,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951031,68,18367,6,EPS,0.0043,19951031,19951215,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951101,192,1830,6,EPS,0.0082,19951101,19951211,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951101,191,9834,6,EPS,0.0094,19951101,19951213,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951108,39,678,6,EPS,0.0072,19951108,19951218,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951109,7,6867,6,EPS,0.0076,19951109,19951220,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951109,583,7988,6,EPS,0.0059,19951109,19960703,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951116,933,9514,6,EPS,0.0062,19951116,19951212,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951130,211,4299,6,EPS,0.0073,19951130,19951220,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951205,28,1997,6,EPS,0.0066,19951205,19951228,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951205,100,9486,6,EPS,0.0054,19951205,19960110,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951207,37,9236,6,EPS,0.0061,19951207,19951218,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951207,232,740,6,EPS,0.0057,19951207,19951219,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951212,114,494,6,EPS,0.0054,19951212,19951212,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951212,118,33091,6,EPS,0.0054,19951212,19951215,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951212,125,8487,6,EPS,0.004,19951212,19951221,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951213,308,677,6,EPS,0.0082,19951213,19951220,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951214,191,9834,6,EPS,0.0065,19951214,19960110,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951215,54,689,6,EPS,0,19951215,19960110,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951218,118,33091,6,EPS,0,19951218,19960110,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951218,68,18367,6,EPS,-4.00E-04,19951218,19960719,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951218,39,678,6,EPS,-6.00E-04,19951218,19960719,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951220,873,71723,6,EPS,-0.001,19951220,19960111,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951220,192,1830,6,EPS,-6.00E-04,19951220,19960115,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951221,7,6867,6,EPS,-3.00E-04,19951109,19960719,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951221,183,5166,6,EPS,-7.00E-04,19951220,19960111,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951221,189,5668,6,EPS,-2.00E-04,19951221,19960110,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951221,232,740,6,EPS,-4.00E-04,19951221,19960111,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951221,211,4299,6,EPS,-2.00E-04,19951221,19960116,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951221,308,677,6,EPS,-0.0013,19951221,19960719,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951226,125,8487,6,EPS,-9.00E-04,19951226,19960105,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951226,114,494,6,EPS,-4.00E-04,19951226,19960110,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19951229,28,1997,6,EPS,-3.00E-04,19951229,19960110,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19960111,100,9486,6,EPS,-0.0049,19960111,19960507,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19960111,54,689,6,EPS,-0.0049,19960111,19960718,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19960111,142,54,6,EPS,-0.005,19960111,19960719,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19960111,118,33091,6,EPS,-0.0049,19960111,19960719,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19960111,28,1997,6,EPS,-0.0049,19960111,19960719,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19960112,873,71723,6,EPS,-0.0049,19960112,19960718,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19960112,232,740,6,EPS,-0.0049,19960112,19960719,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19960112,125,8487,6,EPS,-0.0049,19960112,19960719,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19960115,183,5166,6,EPS,-0.0049,19960114,19960719,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19960115,114,494,6,EPS,-0.0049,19960115,19960627,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19960115,191,9834,6,EPS,-4.00E-04,19960115,19960718,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19960116,933,9514,6,EPS,-0.0049,19960116,19960716,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19960116,192,1830,6,EPS,-0.0049,19960116,19960719,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19960117,211,4299,6,EPS,-0.0049,19960117,19960715,19951231,19960117,-0.005
AAPL,APPLE COMPUTER,19960117,863,30168,6,EPS,0.0049,19960117,19960117,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960118,28,1997,6,EPS,-0.0047,19960118,19960313,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960118,54,689,6,EPS,-0.0013,19960118,19960318,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960118,189,5668,6,EPS,-0.0039,19960118,19960320,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960118,211,4299,6,EPS,-0.0035,19960118,19960328,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960119,183,5166,6,EPS,-0.0049,19960118,19960119,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960119,863,30168,6,EPS,-0.0108,19960119,19960319,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960119,118,33091,6,EPS,-0.0046,19960119,19960320,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960119,873,71723,6,EPS,-0.0023,19960119,19960327,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960119,68,18367,6,EPS,-0.0027,19960119,19961018,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960122,232,740,6,EPS,-0.0037,19960119,19960208,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960122,183,5166,6,EPS,-0.0025,19960121,19960220,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960124,229,31901,6,EPS,-0.0055,19960124,19961018,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960124,7,6867,6,EPS,-0.004,19960124,19961018,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960129,125,8487,6,EPS,-0.0039,19960129,19960311,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960129,811,4363,6,EPS,-0.0021,19960129,19960320,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960129,191,9834,6,EPS,-0.0045,19960129,19961011,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960205,308,677,6,EPS,-5.00E-04,19960205,19960328,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960205,100,9486,6,EPS,-0.0126,19960205,19960507,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960209,232,740,6,EPS,-0.0066,19960209,19960326,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960212,37,9236,6,EPS,-0.0116,19960212,19960326,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960213,933,9514,6,EPS,-0.004,19960213,19960213,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960215,114,494,6,EPS,-0.0058,19960215,19960216,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960221,183,5166,6,EPS,-0.0077,19960221,19960408,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960226,142,54,6,EPS,-0.0071,19960226,19961017,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960305,114,494,6,EPS,-0.0103,19960305,19960627,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960311,29,9077,6,EPS,-0.0055,19960311,19960329,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960312,933,9514,6,EPS,-0.0085,19960312,19960312,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960312,125,8487,6,EPS,-0.007,19960312,19960328,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960314,28,1997,6,EPS,-0.011,19960314,19960326,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960314,583,10211,6,EPS,-0.0133,19960314,19961017,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960321,118,33091,6,EPS,-0.0103,19960321,19960327,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960327,232,740,6,EPS,-0.0127,19960327,19961018,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960328,189,5668,6,EPS,-0.0128,19960328,19960410,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960328,118,33091,6,EPS,-0.0125,19960328,19961018,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960328,37,9236,6,EPS,-0.0378,19960328,19961018,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960328,28,1997,6,EPS,-0.0118,19960328,19961018,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960329,811,4363,6,EPS,-0.0098,19960329,19960617,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960329,308,677,6,EPS,-0.0128,19960329,19960723,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960329,192,1830,6,EPS,-0.0115,19960329,19961014,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960329,125,8487,6,EPS,-0.0509,19960329,19961015,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960329,241,3810,6,EPS,-0.0371,19960329,19961016,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960329,206,10102,6,EPS,-0.0108,19960329,19961017,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960329,211,4299,6,EPS,-0.039,19960329,19961018,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960329,54,689,6,EPS,-0.0424,19960329,19961018,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960329,873,71723,6,EPS,-0.0139,19960329,19961018,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960401,29,9077,6,EPS,-0.0125,19960401,19961018,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960409,183,5166,6,EPS,-0.0378,19960409,19961018,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960411,189,5668,6,EPS,-0.0068,19960404,19960521,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960417,933,9514,6,EPS,-0.0122,19960417,19961016,19960331,19960417,-0.0165
AAPL,APPLE COMPUTER,19960417,933,9514,6,EPS,-0.0154,19960417,19960417,19960630,19960717,-0.0051
AAPL,APPLE COMPUTER,19960418,100,9486,6,EPS,-0.0098,19960418,19960507,19960630,19960717,-0.0051
AAPL,APPLE COMPUTER,19960418,189,5668,6,EPS,-0.0079,19960418,19960521,19960630,19960717,-0.0051
AAPL,APPLE COMPUTER,19960418,125,8487,6,EPS,-0.0071,19960418,19970116,19960630,19960717,-0.0051
AAPL,APPLE COMPUTER,19960418,28,1997,6,EPS,-0.0104,19960418,19970117,19960630,19960717,-0.0051
AAPL,APPLE COMPUTER,19960419,232,740,6,EPS,-0.0095,19960419,19970116,19960630,19960717,-0.0051
AAPL,APPLE COMPUTER,19960419,68,18367,6,EPS,-0.0081,19960419,19970116,19960630,19960717,-0.0051
AAPL,APPLE COMPUTER,19960419,118,33091,6,EPS,-0.0111,19960419,19970117,19960630,19960717,-0.0051
AAPL,APPLE COMPUTER,19960422,54,689,6,EPS,-0.0137,19960418,19960607,19960630,19960717,-0.0051
AAPL,APPLE COMPUTER,19960422,7,6867,6,EPS,-0.0067,19960422,19960627,19960630,19960717,-0.0051
AAPL,APPLE COMPUTER,19960425,873,71723,6,EPS,-0.0072,19960425,19970117,19960630,19960717,-0.0051
AAPL,APPLE COMPUTER,19960425,191,9834,6,EPS,-0.0101,19960425,19970117,19960630,19960717,-0.0051
AAPL,APPLE COMPUTER,19960429,211,4299,6,EPS,-0.013,19960429,19970117,19960630,19960717,-0.0051
AAPL,APPLE COMPUTER,19960430,308,677,6,EPS,-0.0093,19960430,19960723,19960630,19960717,-0.0051
AAPL,APPLE COMPUTER,19960509,183,5166,6,EPS,-0.014,19960509,19970117,19960630,19960717,-0.0051
AAPL,APPLE COMPUTER,19960515,933,9514,6,EPS,-0.0085,19960515,19970115,19960630,19960717,-0.0051
AAPL,APPLE COMPUTER,19960605,142,54,6,EPS,-0.0122,19960604,19970116,19960630,19960717,-0.0051
AAPL,APPLE COMPUTER,19960611,54,689,6,EPS,-0.016,19960611,19970117,19960630,19960717,-0.0051
AAPL,APPLE COMPUTER,19960614,157,5668,6,EPS,-0.0079,19960614,19960710,19960630,19960717,-0.0051
AAPL,APPLE COMPUTER,19960624,583,10594,6,EPS,-0.0118,19960624,19960703,19960630,19960717,-0.0051
AAPL,APPLE COMPUTER,19960712,157,5668,6,EPS,-0.011,19960712,19970116,19960630,19960717,-0.0051
AAPL,APPLE COMPUTER,19960717,583,10594,6,EPS,-0.0106,19960717,19961227,19960630,19960717,-0.0051
AAPL,APPLE COMPUTER,19951019,873,71723,1,EPS,0.0329,19951019,19951115,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951019,100,1047,1,EPS,0.0304,19951019,19951204,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951019,86,9900,1,EPS,0.0312,19951019,19951204,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951019,28,1997,1,EPS,0.0246,19951019,19951204,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951019,189,5668,1,EPS,0.0272,19951019,19951220,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951019,863,30168,1,EPS,0.0312,19951019,19960117,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951020,232,740,1,EPS,0.0321,19951020,19951205,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951020,37,9236,1,EPS,0.0304,19951020,19951205,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951020,125,8487,1,EPS,0.0246,19951020,19951211,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951020,191,9834,1,EPS,0.0292,19951020,19951213,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951023,7,6867,1,EPS,0.0268,19951023,19951103,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951023,211,4299,1,EPS,0.033,19951023,19951129,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951024,241,3810,1,EPS,0.0263,19951023,19951218,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951026,11,938,1,EPS,0.0326,19951026,19951207,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951026,192,1830,1,EPS,0.0263,19951026,19951211,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951026,142,54,1,EPS,0.0156,19951026,19960110,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951031,68,18367,1,EPS,0.0295,19951031,19951215,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951102,215,685,1,EPS,0.0335,19951102,19951204,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951107,229,31901,1,EPS,0.0237,19951107,19960123,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951108,811,4363,1,EPS,0.033,19951108,19951211,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951108,39,678,1,EPS,0.0272,19951108,19951218,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951109,583,7988,1,EPS,0.0292,19951109,19951215,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951109,7,6867,1,EPS,0.029,19951109,19951220,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951116,873,71723,1,EPS,0.0308,19951115,19951218,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951116,158,9620,1,EPS,0.0304,19951116,19951121,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951116,933,9514,1,EPS,0.0259,19951116,19951212,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951116,54,689,1,EPS,0.033,19951116,19951212,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951117,29,9077,1,EPS,0.0308,19951117,19951205,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951130,211,4299,1,EPS,0.0299,19951130,19951220,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951205,86,9900,1,EPS,0.0308,19951205,19951207,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951205,215,685,1,EPS,0.0312,19951205,19951212,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951205,28,1997,1,EPS,0.0196,19951205,19951228,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951205,100,9486,1,EPS,0.0223,19951205,19960110,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951207,29,9077,1,EPS,0.0234,19951207,19951214,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951207,37,9236,1,EPS,0.021,19951207,19951218,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951207,232,740,1,EPS,0.0268,19951207,19951219,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951208,86,9900,1,EPS,0.0179,19951208,19951215,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951212,114,494,1,EPS,0.0221,19951212,19951212,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951212,118,33091,1,EPS,0.0205,19951212,19951215,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951212,192,1830,1,EPS,0.0179,19951212,19951218,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951212,125,8487,1,EPS,0.0201,19951212,19951221,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951213,54,689,1,EPS,0.0237,19951213,19951214,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951213,215,685,1,EPS,0.025,19951213,19951218,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951214,191,9834,1,EPS,0.0248,19951214,19960109,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951215,54,689,1,EPS,0.0134,19951215,19960110,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951218,811,4363,1,EPS,0.0125,19951218,19951218,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951218,158,9620,1,EPS,0.0246,19951218,19951218,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951218,118,33091,1,EPS,0.0154,19951218,19960110,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951218,29,9077,1,EPS,0.0147,19951218,19960111,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951218,68,18367,1,EPS,0.0134,19951218,19960118,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951218,86,9900,1,EPS,0.0045,19951218,19960119,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951218,39,678,1,EPS,0.0107,19951218,19960327,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951219,241,3810,1,EPS,0.0134,19951218,19960110,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951219,37,9236,1,EPS,0.0036,19951219,19960111,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951219,215,685,1,EPS,0.0156,19951219,19960112,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951219,11,938,1,EPS,0.0179,19951219,19960119,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951220,873,71723,1,EPS,0.0071,19951220,19960111,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951220,192,1830,1,EPS,0.0018,19951220,19960115,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951221,7,6867,1,EPS,0.0156,19951101,19960123,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951221,183,5166,1,EPS,0.0161,19951220,19960111,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951221,94,10229,1,EPS,0.0089,19951221,19951226,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951221,189,5668,1,EPS,0.0116,19951221,19960110,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951221,232,740,1,EPS,0.0085,19951221,19960111,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951221,211,4299,1,EPS,0.01,19951221,19960116,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951221,308,677,1,EPS,0.0052,19951221,19960202,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951226,125,8487,1,EPS,0.0098,19951226,19960105,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951226,114,494,1,EPS,0.0062,19951226,19960110,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19951229,28,1997,1,EPS,0.0089,19951229,19960110,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960104,811,4363,1,EPS,0.0179,19960104,19960104,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960110,191,9834,1,EPS,0.0135,19960110,19960126,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960111,189,5668,1,EPS,0.004,19960111,19960117,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960111,118,33091,1,EPS,0.0103,19960111,19960117,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960111,54,689,1,EPS,0.0071,19960111,19960117,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960111,28,1997,1,EPS,0.0022,19960111,19960117,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960111,100,9486,1,EPS,0.0045,19960111,19960202,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960111,142,54,1,EPS,-0.0012,19960111,19960222,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960112,1388,9514,1,EPS,0,19960111,19960327,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960112,158,9620,1,EPS,0.0089,19960112,19960112,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960112,811,4363,1,EPS,0.0045,19960112,19960116,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960112,29,9077,1,EPS,0.0105,19960112,19960117,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960112,873,71723,1,EPS,-0.0014,19960112,19960118,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960112,37,9236,1,EPS,0,19960112,19960118,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960112,232,740,1,EPS,0.0011,19960112,19960119,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960112,125,8487,1,EPS,0.006,19960112,19960126,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960115,183,5166,1,EPS,0.0097,19960114,19960119,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960115,114,494,1,EPS,0.0018,19960115,19960115,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960115,215,685,1,EPS,0.0031,19960115,19960206,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960116,933,9514,1,EPS,-0.0037,19960116,19960116,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960116,192,1830,1,EPS,-0.0031,19960116,19960319,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960117,863,30168,1,EPS,0.0158,19960117,19960117,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960117,211,4299,1,EPS,0.0054,19960117,19960117,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960118,241,3810,1,EPS,0.0054,19960118,19960130,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960118,28,1997,1,EPS,-0.0067,19960118,19960313,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960118,54,689,1,EPS,-0.0022,19960118,19960318,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960118,189,5668,1,EPS,-0.0067,19960118,19960320,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960118,118,33091,1,EPS,-0.0094,19960118,19960320,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960118,211,4299,1,EPS,-0.0041,19960118,19960328,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960119,37,9236,1,EPS,-0.008,19960119,19960207,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960119,29,9077,1,EPS,-0.0011,19960119,19960301,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960119,863,30168,1,EPS,-0.0059,19960119,19960319,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960119,873,71723,1,EPS,-0.0048,19960119,19960327,19960930,19961016,-0.0261
AAPL,APPLE COMPUTER,19960119,68,18367,1,EPS,-0.003,19960119,19960417,19960930,19961016,-0.0261
